Red Tide Sighting No.,Date of Report,Date of Dissipation,Group,Species,Location,Latitude,Longitude,Coordinate System
2011S0007,2011-02-16,2011-03-07,Dinoflagellates,Akashiwo sanguinea,Leung Shuen Wan Hoi to Tai Tau Chau FCZ,22.3547207276823,114.3316869844,WGS84
2011S0008,2011-02-17,2011-02-21,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.3225877499213,114.273253169578,WGS84
2011S0009,2011-02-17,2011-02-21,Dinoflagellates,Noctiluca scintillans,Double Haven (Yan Chau Tong),22.5142013432338,114.281088498097,WGS84
2011S0010,2011-02-17,2011-02-21,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.4620651626173,114.329199827939,WGS84
2011S0011,2011-02-24,2011-03-02,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau,22.5429172557565,114.435087365371,WGS84
2011S0012,2011-02-24,2011-03-02,Dinoflagellates,Akashiwo sanguinea,"Clear Water Bay Tai Wan Tau, Sai Kung",22.2899993215736,114.293627802118,WGS84
2011S0013,2011-02-25,2011-03-02,Dinoflagellates,Akashiwo sanguinea,"Clear Water Bay First Beach, Sai Kung",22.2908588501235,114.291456464052,WGS84
2011S0014,2011-02-25,2011-03-03,Dinoflagellates,Akashiwo sanguinea,"Hap Mun Bay Beach, Sai Kung",22.3564891961063,114.295723194392,WGS84
2011S0015,2011-02-27,2011-03-07,Dinoflagellates,Noctiluca scintillans,Tolo Harbour near Yuen Chau Tsai,22.448047593185,114.181248450771,WGS84
2011S0016,2011-02-28,2011-03-04,Dinoflagellates,Noctiluca scintillans,Tung Chung near Caribbean Coast,22.2983179309333,113.945137213692,WGS84
2011S0017,2011-03-01,2011-03-04,Dinoflagellates,Akashiwo sanguinea,"Hoi Ha Wan Marine Park, Sai Kung",22.4653853655944,114.330161920146,WGS84
2011S0018,2011-03-01,2011-03-04,Dinoflagellates,Noctiluca scintillans,Ma On Shan Lok Wo Sha,22.4315826737853,114.245096803102,WGS84
2011S0019,2011-03-11,2011-03-17,Dinoflagellates,Noctiluca scintillans,Shing Mun River near Fo Tan Nullah,22.3940535918009,114.206090419689,WGS84
2011S0020,2011-03-13,2011-03-17,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau Marine Parks,22.5423244542095,114.43596330898,WGS84
2011S0021,2011-03-28,2011-04-03,Dinoflagellates,Alexandrium catenella,Sha Tau Kok Fish Culture Zone,22.5355012786371,114.217686931818,WGS84
2011S0022,2011-03-31,2011-04-04,Others,Heterosigma akashiwo,Tolo Harbour,22.4502367684299,114.184695400215,WGS84
2011S0023,2011-04-14,2011-04-15,Dinoflagellates,Akashiwo sanguinea,"Upper Cheung Sha Beach, Lantau Island",22.230039331511,113.942121033444,WGS84
2011S0024,2011-04-14,2011-04-15,Dinoflagellates,Akashiwo sanguinea,"Tong Fuk Beach, Lantau Island",22.2270522989199,113.934972712099,WGS84
2011S0025,2011-04-14,2011-04-18,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau Marine Park,22.5452050921338,114.432630633761,WGS84
2011S0026,2011-04-15,2011-04-18,Dinoflagellates,Akashiwo sanguinea,"Sok Kwu Wan Pier, Lamma Island",22.2067781327783,114.131777762688,WGS84
2011S0027,2011-04-15,2011-04-16,Dinoflagellates,Noctiluca scintillans,"Silver Mine Bay Beach, Lantau Island",22.2714021334963,114.000943233363,WGS84
2011S0029,2011-04-16,2011-04-18,Dinoflagellates,Noctiluca scintillans,"Chung Hom Kok, Hong Kong Island",22.2174073100945,114.201489061653,WGS84
2011S0028,2011-04-16,2011-04-19,Dinoflagellates,Noctiluca scintillans,"South Bay Beach, Hong Kong Island",22.2255920305424,114.197212247627,WGS84
2011S0030,2011-04-16,2011-04-18,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.2044819655815,114.122355680324,WGS84
2011S0031,2011-04-17,2011-04-18,Dinoflagellates,Noctiluca scintillans,"Hung Shing Yeh Beach, Lamma Island",22.218429237817,114.119204939316,WGS84
2011S0032,2011-04-17,2011-04-19,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.2358333286346,114.195826463765,WGS84
2011S0033,2011-04-17,2011-04-19,Dinoflagellates,Noctiluca scintillans,"Middle Bay Beach, Hong Kong Island",22.2297173204112,114.197883147622,WGS84
2011S0034,2011-04-18,2011-04-19,Dinoflagellates,Noctiluca scintillans,"Tong Fuk Beach, Lantau Island",22.2272450652625,113.934625622567,WGS84
2011S0035,2011-04-22,2011-04-29,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.2044212909069,114.122336831346,WGS84
2011S0038,2011-04-22,2011-04-28,Dinoflagellates,Noctiluca scintillans,"Tung Chung Development Pier, Lantau Island",22.3124472354599,113.980532681789,WGS84
2011S0036,2011-04-22,2011-04-23,Dinoflagellates,Noctiluca scintillans,"Lower Cheung Sha Beach, Lantau Island",22.2328723590678,113.950499337492,WGS84
2011S0037,2011-04-25,2011-04-29,Dinoflagellates,Noctiluca scintillans,"Hung Shing Yeh Beach, Lamma Island",22.2182597291018,114.119658969848,WGS84
2011S0040,2011-04-27,2011-04-29,Dinoflagellates,Noctiluca scintillans,"South Bay Beach, Hong Kong Island",22.2251533985092,114.197083578952,WGS84
2011S0039,2011-04-27,2011-04-29,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.2358189175386,114.195576875603,WGS84
2011S0041,2011-04-27,2011-04-29,Dinoflagellates,Noctiluca scintillans,"Chung Hom Kok, Hong Kong Island",22.21775128121,114.201604471522,WGS84
2011S0042,2011-04-27,2011-04-29,Dinoflagellates,Noctiluca scintillans,"Middle Bay Beach, Hong Kong Island",22.2296887021539,114.197460310496,WGS84
2011S0043,2011-04-27,2011-04-28,Dinoflagellates,Noctiluca scintillans,"Pui O Beach, Lantau Island",22.2388392706,113.975679480364,WGS84
2011S0044,2011-04-28,2011-05-04,Diatom,Chaetoceros salsugineum,"Stanley Bay, Hong Kong Island",22.2168214988519,114.209925369039,WGS84
2011S0045,2011-04-30,2011-05-06,Dinoflagellates,Cochlodinium polykrikoides,"Clear Water Bay Second beach, Sai Kung",22.2882525542458,114.289465806208,WGS84
2011S0046,2011-04-30,2011-05-06,Dinoflagellates,Noctiluca scintillans,"Turtle Cove Beach, Hong Kong Island",22.2327754693718,114.22317834297,WGS84
2011S0047,2011-04-30,2011-05-03,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.2047027467615,114.122458297599,WGS84
2011S0048,2011-05-01,2011-05-05,Dinoflagellates,Cochlodinium polykrikoides,"Pui O Beach, Lantau Island",22.2394984370958,113.974988626794,WGS84
2011S0049,2011-05-02,2011-05-06,Dinoflagellates,Cochlodinium polykrikoides,"Clear Water Bay First Beach, Sai Kung",22.2909578860893,114.291204376922,WGS84
2011S0049,2011-05-02,2011-05-06,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.2909578860893,114.291204376922,WGS84
2011S0050,2011-05-03,2011-05-04,Dinoflagellates,Noctiluca scintillans,"St. Stephen's Beach, Stanley, Hong Kong Island",22.2129291781525,114.214666008271,WGS84
2011S0051,2011-05-14,2011-05-20,Dinoflagellates,Gonyaulax polygramma,"Silverstrand Beach, Sai Kung",22.3229598993995,114.2724310864,WGS84
2011S0052,2011-06-13,2011-06-17,Dinoflagellates,Takayama pulchella,Yim Tin Tsai Fish Culture Zone,22.453978086648,114.207509073006,WGS84
2011S0053,2011-08-15,2011-08-26,Dinoflagellates,Protopolykrikos distortus,"Tong Fuk Beach, Lantau Island to Soko Islands",22.1961616965386,113.94980230948,WGS84
2011S0054,2011-08-16,2011-08-26,Dinoflagellates,Protopolykrikos distortus,Lamma Island,22.1682093283722,114.131639242238,WGS84
2011S0055,2011-08-16,2011-08-26,Dinoflagellates,Protopolykrikos distortus,Tuen Mun Pier,22.3658608182089,113.96676763696,WGS84
2011S0056,2011-08-16,2011-08-29,Dinoflagellates,Protopolykrikos distortus,Tai O,22.2504590120058,113.855775684299,WGS84
2011S0057,2011-08-17,2011-08-27,Dinoflagellates,Protopolykrikos distortus,Ma Wan Tung Wan,22.3501800160909,114.062930261612,WGS84
2011S0071,2011-08-17,2011-08-29,Dinoflagellates,Protopolykrikos distortus,Sok Kwu Wan Fish Culture Zone,22.2108399128167,114.136166087125,WGS84
2011S0072,2011-08-17,2011-08-29,Dinoflagellates,Protopolykrikos distortus,Ma Wan Fish Culture Zone,22.3519396786601,114.055358391885,WGS84
2011S0063,2011-08-17,2011-08-26,Dinoflagellates,Protopolykrikos distortus,"Nim Wan, Tuen Mun",22.4277095474712,113.937479690405,WGS84
2011S0058,2011-08-17,2011-08-26,Dinoflagellates,Protopolykrikos distortus,"Hong Kong Gold Coast, Tuen Mun ",22.3665768824437,113.990250925833,WGS84
2011S0061,2011-08-17,2011-08-28,Dinoflagellates,Protopolykrikos distortus,"Butterfly Beach, Tuen Mun",22.3710971790785,113.956937476903,WGS84
2011S0060,2011-08-17,2011-08-27,Dinoflagellates,Protopolykrikos distortus,"Hoi Mei Wan Beach, Tsuen Wan",22.3643377924276,114.072040846424,WGS84
2011S0059,2011-08-17,2011-08-26,Dinoflagellates,Protopolykrikos distortus,"Siu Ho Wan, Lantau Island",22.315865648727,113.991233544786,WGS84
2011S0073,2011-08-17,2011-08-29,Dinoflagellates,Protopolykrikos distortus,Lo Tik Wan Fish Culture Zone,22.2214599570505,114.129784280991,WGS84
2011S0062,2011-08-17,2011-08-29,Dinoflagellates,Protopolykrikos distortus,"Sham Wan, Lamma Island",22.1872537804149,114.138099702229,WGS84
2011S0064,2011-08-17,2011-08-30,Dinoflagellates,Protopolykrikos distortus,"Castle Peak Bay, Tuen Mun",22.3716696095931,113.982832675069,WGS84
2011S0065,2011-08-17,2011-08-19,Dinoflagellates,Protopolykrikos distortus,"Lower Cheung Sha Beach, Lantau Island",22.2314933313016,113.950172241498,WGS84
2011S0066,2011-08-18,2011-08-27,Dinoflagellates,Protopolykrikos distortus,Beaches at Tsuen Wan,22.3658028207883,114.076437509137,WGS84
2011S0067,2011-08-18,2011-08-20,Dinoflagellates,Protopolykrikos distortus,"Repulse Bay Beach, Hong Kong Island",22.2327881436531,114.194470178357,WGS84
2011S0069,2011-08-18,2011-08-20,Dinoflagellates,Protopolykrikos distortus,"Middle Bay Beach, Hong Kong Island",22.2309352474475,114.196114384248,WGS84
2011S0068,2011-08-18,2011-08-20,Dinoflagellates,Protopolykrikos distortus,"South Bay Beach, Hong Kong Island",22.2266665182414,114.195268036256,WGS84
2011S0070,2011-08-18,2011-08-27,Dinoflagellates,Protopolykrikos distortus,"Kwun Yam Wan Beach, Cheung Chau",22.2083260058037,114.03522767485,WGS84
2011S0077,2011-08-18,2011-08-26,Dinoflagellates,Protopolykrikos distortus,"Upper Cheung Sha Beach, Lantau Island",22.2311243184064,113.946423009016,WGS84
2011S0074,2011-08-19,2011-08-20,Dinoflagellates,Protopolykrikos distortus,"Chung Hom Kok Beach, Hong Kong Island",22.218751467914,114.199304377097,WGS84
2011S0080,2011-08-19,2011-08-29,Dinoflagellates,Protopolykrikos distortus,Cheung Sha Wan Fish Culture Zone,22.2372190997866,114.0074405966,WGS84
2011S0075,2011-08-19,2011-08-20,Dinoflagellates,Protopolykrikos distortus,"Deep Water Bay Beach, Hong Kong Island",22.2437232736673,114.186353331863,WGS84
2011S0076,2011-08-19,2011-08-26,Dinoflagellates,Protopolykrikos distortus,Tsim Sha Tsui HK China Ferry Terminal,22.2980953377162,114.165528524722,WGS84
2011S0079,2011-08-19,2011-08-27,Dinoflagellates,Protopolykrikos distortus,Cheung Chau Tung Wan Beach,22.2142268621106,114.031663002039,WGS84
2011S0078,2011-08-19,2011-08-26,Dinoflagellates,Protopolykrikos distortus,"Tong Fuk Beach, Lantau Island",22.2268765213665,113.93720878326,WGS84
2011S0081,2011-08-20,2011-08-31,Dinoflagellates,Protopolykrikos distortus,"Silver Mine Bay Beach, Lantau Island",22.2695212315726,114.001214120333,WGS84
2011S0082,2011-08-20,2011-08-26,Dinoflagellates,Protopolykrikos distortus,Victoria Harbour,22.2874062319328,114.228122047989,WGS84
2011S0083,2011-08-20,2011-08-26,Dinoflagellates,Protopolykrikos distortus,Cheung Chau,22.2021769992441,114.030535991763,WGS84
2011S0084,2011-08-20,2011-08-29,Dinoflagellates,Protopolykrikos distortus,"Discovery Bay, Lantau Island",22.298670541939,114.017255670448,WGS84
2011S0085,2011-08-20,2011-08-29,Dinoflagellates,Protopolykrikos distortus,Green Island,22.2728272072572,114.084162146916,WGS84
2011S0086,2011-08-21,2011-08-29,Dinoflagellates,Protopolykrikos distortus,"Repulse Bay Beach, Hong Kong Island",22.2347146780535,114.195128961139,WGS84
2011S0089,2011-08-21,2011-08-29,Dinoflagellates,Protopolykrikos distortus,"Middle Bay Beach, Hong Kong Island",22.2302543181839,114.197344237942,WGS84
2011S0090,2011-08-21,2011-08-29,Dinoflagellates,Protopolykrikos distortus,"Chung Hom Kok Beach, Hong Kong Island",22.2186365969094,114.199110552958,WGS84
2011S0088,2011-08-21,2011-08-29,Dinoflagellates,Protopolykrikos distortus,"South Bay Beach, Hong Kong Island",22.2261957292815,114.19566773155,WGS84
2011S0087,2011-08-21,2011-08-29,Dinoflagellates,Protopolykrikos distortus,"Deep Water Bay Beach, Hong Kong Island",22.2434283803442,114.185651765053,WGS84
2011S0091,2011-08-21,2011-08-25,Dinoflagellates,Protopolykrikos distortus,"Shek O Beach, Hong Kong Island",22.2324267583966,114.255859595229,WGS84
2011S0092,2011-08-21,2011-08-26,Dinoflagellates,Protopolykrikos distortus,"Tung Chung Development Pier, Lantau Island",22.29802979009,113.941408575934,WGS84
2011S0093,2011-08-22,2011-09-01,Dinoflagellates,Protopolykrikos distortus,Hong Kong Western and Southern Waters,22.2534893702425,114.040656962744,WGS84
2011S0094,2011-08-23,2011-08-26,Dinoflagellates,Protopolykrikos distortus,"Cyberport, Hong Kong Island",22.2613815710241,114.121184086271,WGS84
2011S0095,2011-08-24,2011-08-27,Dinoflagellates,Protopolykrikos distortus,"Hung Shing Yeh Beach, Lamma Island",22.2165819010064,114.119134174268,WGS84
2011S0096,2011-10-29,2011-11-21,Others,Phaeocystis globosa,"Deep Water Bay Beach, Hong Kong Island",22.2428272278269,114.187975604202,WGS84
2011S0097,2011-10-29,2011-10-31,Others,Phaeocystis globosa,"St. Stephen's Beach, Stanley, Hong Kong Island",22.2129834301204,114.214763106119,WGS84
2011S0098,2011-11-02,2011-11-04,Others,Phaeocystis globosa,Tai Tam Bay near Hairpin Beach,22.2234751331896,114.216350782646,WGS84
2011S0099,2011-11-12,2011-11-21,Others,Phaeocystis globosa,"Silver Mine Bay Beach, Lantau Island",22.2701192731296,114.000820042989,WGS84
2012S0001,2012-02-12,2012-02-17,Dinoflagellates,Noctiluca scintillans,Shing Mun River,22.3909856354285,114.202543123548,WGS84
2012S0002,2012-02-14,2012-02-17,Dinoflagellates,Noctiluca scintillans,Yim Tin Tsai and Yim Tin Tsai (East)FCZs,22.4539074962524,114.204349669519,WGS84
2012S0003,2012-02-15,2012-02-19,Others,Dictyocha octonaria,"Silverstrand Beach, Sai Kung",22.3228484410148,114.272282816241,WGS84
2012S0004,2012-02-22,2012-02-28,Dinoflagellates,Noctiluca scintillans,Shatin Hoi,22.4150895583635,114.22061176414,WGS84
2012S0005,2012-02-23,2012-02-28,Dinoflagellates,Noctiluca scintillans,Yim Tin Tsai Fish Culture Zone,22.4522367231085,114.206471224458,WGS84
2012S0006,2012-03-16,2012-03-19,Others,Dunaliella sp.,Shing Mun River,22.3741567475246,114.181750151872,WGS84
2012S0007,2012-03-19,2012-03-22,Diatom,Pseudo-nitzschia delicatissima,Inner Port Shelter (Sai Kung Hoi),22.3816624741047,114.29869567659,WGS84
2012S0008,2012-03-29,2012-04-02,Others,Dunaliella sp.,Shing Mun River,22.3745034674261,114.182527772196,WGS84
2012S0009,2012-03-30,2012-04-06,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.3232026079673,114.272349981536,WGS84
2012S0010,2012-03-30,2012-04-12,Dinoflagellates,Noctiluca scintillans,"Hoi Ha Wan, Sai Kung",22.4751748057797,114.334955799961,WGS84
2012S0011,2012-03-30,2012-04-10,Dinoflagellates,Noctiluca scintillans,Tung Ping Chau Marine Park,22.5498162466345,114.423662523902,WGS84
2012S0012,2012-04-03,2012-04-04,Dinoflagellates,Noctiluca scintillans,"Deep Water Bay Beach, Hong Kong Island",22.2427620561406,114.187394004417,WGS84
2012S0015,2012-04-03,2012-04-04,Dinoflagellates,Noctiluca scintillans,"South Bay Beach, Hong Kong Island",22.2257349499008,114.196631248303,WGS84
2012S0013,2012-04-03,2012-04-04,Dinoflagellates,Noctiluca scintillans,"Repulse Bay Beach, Hong Kong Island",22.2358003084465,114.195549508859,WGS84
2012S0016,2012-04-03,2012-04-04,Dinoflagellates,Noctiluca scintillans,"Shek O Beach, Hong Kong Island",22.2283883309275,114.251705797917,WGS84
2012S0014,2012-04-03,2012-04-04,Dinoflagellates,Noctiluca scintillans,"Middle Bay Beach, Hong Kong Island",22.2305489034656,114.197596631859,WGS84
2012S0017,2012-04-03,2012-04-05,Dinoflagellates,Noctiluca scintillans,"Lo So Shing Beach, Lamma Island",22.2046299509075,114.121788607035,WGS84
2012S0018,2012-04-05,2012-04-06,Dinoflagellates,Akashiwo sanguinea,"Silver Mine Bay Beach, Lantau Island",22.2705323979562,113.999989705014,WGS84
2012S0019,2012-04-24,2012-04-26,Dinoflagellates,Noctiluca scintillans,"Clear Water Bay First Beach, Sai Kung",22.2905125299834,114.292418717372,WGS84
2012S0021,2012-04-25,2012-04-27,Others,Heterosigma akashiwo,Yim Tin Tsai Fish Culture Zone,22.4533582238171,114.204797269775,WGS84
2012S0020,2012-04-25,2012-04-27,Others,Chattonella marina,"Tai Tau Chau Fish Culture Zone, Sai Kung",22.3689502449228,114.322601496572,WGS84
2012S0020,2012-04-25,2012-04-27,Dinoflagellates,Ceratium furca,"Tai Tau Chau Fish Culture Zone, Sai Kung",22.3689502449228,114.322601496572,WGS84
2012S0020,2012-04-25,2012-04-27,Dinoflagellates,Ceratium tripos,"Tai Tau Chau Fish Culture Zone, Sai Kung",22.3689502449228,114.322601496572,WGS84
2012S0022,2012-05-04,2012-05-07,Diatom,Skeletonema costatum,"South Horizons, Aberdeen",22.2421153467989,114.145249212091,WGS84
2012S0023,2012-05-10,2012-05-20,Diatom,Thalassiosira proschkinae,Tsuen Wan Pier to Ting Kau,22.3668305927918,114.101351897581,WGS84
2012S0024,2012-05-14,2012-05-20,Diatom,Thalassiosira pseudonana,Sham Tseng Public Pier,22.364255808152,114.059714011979,WGS84
2012S0025,2012-06-18,2012-06-26,Dinoflagellates,Neoceratium furca,Yim Tin Tsai Fish Culture Zone,22.4531155812307,114.205740222111,WGS84
2012S0026,2012-08-03,2012-08-20,Dinoflagellates,Scrippsiella trochoidea,"Tolo Harbour,Tai Mei Tuk,Yim Tin Tsai and Yim Tin Tsai (East) Fish Culture zones",22.4379718223145,114.214983210385,WGS84
2012S0027,2012-08-06,2012-08-09,Dinoflagellates,Scrippsiella trochoidea,Mirs Bay and Tung Ping Chau Marine Park,22.5242836229416,114.365920404104,WGS84
2012S0028,2012-08-11,2012-08-13,Diatom,Pseudo-nitzschia delicatissima,Lo Tik Wan Fish Culture Zone,22.2208683779803,114.129892245774,WGS84
2012S0029,2012-10-12,2012-10-26,Others,Mesodinium rubrum,"Turtle Cove Beach, Hong Kong Island",22.2324948180637,114.223384132598,WGS84
2012S0030,2012-10-16,2012-10-26,Dinoflagellates,Protopolykrikos distortus,Tuen Mun Nim Wan near Tai Shui Hang,22.4271993189115,113.936530236795,WGS84
2012S0031,2012-10-20,2012-11-07,Dinoflagellates,Protopolykrikos distortus,Tuen Mun Black Point and Ma Wan Fish Culture Zone,22.3962344911092,113.895117499268,WGS84
2012S0032,2012-10-24,2012-11-07,Dinoflagellates,Protopolykrikos distortus,"Tung Chung Bay, Lantau Island",22.2875329635406,113.92971206838,WGS84
2013S0001,2013-02-05,2013-02-08,Dinoflagellates,Noctiluca scintillans,Rambler Channel near Hoi Hing Road,22.3705916817827,114.105652910331,WGS84
2013S0002,2013-02-14,2013-02-19,Others,Heterosigma akashiwo,Entrance of Tuen Mun River Channel,22.3790645909573,113.968151295091,WGS84
2013S0003,2013-03-18,2013-03-27,Dinoflagellates,Noctiluca scintillans,Rambler Channel near Hoi Hing Road,22.370412561478,114.106024185713,WGS84
2013S0004,2013-03-18,2013-03-27,Dinoflagellates,Noctiluca scintillans,"Sham Wat Wan, Lantau Island",22.2747251178838,113.883370904001,WGS84
2013S0005,2013-04-12,2013-04-23,Dinoflagellates,Neoceratium furca,Yung Shue Au Fish Culture Zone,22.4280403598911,114.278627966798,WGS84
2013S0006,2013-04-16,2013-04-23,Dinoflagellates,Neoceratium furca,Wong Chuk Kok Hoi and Wong Wan fish culture zone,22.5070276872303,114.311238390505,WGS84
2013S0007,2013-04-17,2013-04-23,Dinoflagellates,Neoceratium furca,Sham Wan fish culture zone,22.440327484062,114.352349569551,WGS84
2013S0008,2013-06-12,2013-06-17,Dinoflagellates,Scrippsiella trochoidea,Yung Shue Au Fish Culture Zone,22.4253239014771,114.278045237552,WGS84
2013S0009,2013-06-17,2013-06-19,Dinoflagellates,Noctiluca scintillans,"Silverstrand Beach, Sai Kung",22.3232546422217,114.272395878871,WGS84
2013S0010,2013-06-20,2013-06-24,Dinoflagellates,Scrippsiella trochoidea,Yim Tin Tsai East Fish Culture Zone,22.4545337827367,114.222389736805,WGS84
2013S0011,2013-11-20,2013-11-28,Others,Teleaulax acuta,Shing Mun River,22.3756721704154,114.1848986001,WGS84
2013S0012,2013-12-12,2013-12-17,Others,Phaeocystis globosa,Yung Shue Au Fish Culture Zone,22.4252367211311,114.279306154821,WGS84
